Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s;raw;resp;response
104,083;896,82000;10,00;10,00;Einlass;;b'0, 8,9682E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9682E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9682E+02,2, 1,3652E+00,5, 1,0000E+03
105,083;896,84000;10,00;10,00;Einlass;;b'0, 8,9684E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9684E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9684E+02,2, 1,3652E+00,5, 1,0000E+03
106,085;896,85000;10,00;10,00;Einlass;106,085;b'0, 8,9685E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9685E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9685E+02,2, 1,3652E+00,5, 1,0000E+03
107,085;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
108,086;896,87000;10,00;9,50;Einlass;;b'0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03
109,086;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
110,087;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
111,088;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
112,089;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
113,090;896,88000;10,00;9,50;Einlass;;b'0, 8,9688E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9688E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9688E+02,2, 1,3652E+00,5, 1,0000E+03
114,090;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
115,092;896,87000;10,00;9,50;Einlass;;b'0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9687E+02,2, 1,3652E+00,5, 1,0000E+03
116,093;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
117,094;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
118,095;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
119,096;896,89000;10,00;9,50;Einlass;;b'0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
120,096;896,86000;10,00;9,50;Einlass;;b'0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9686E+02,2, 1,3652E+00,5, 1,0000E+03
121,098;896,89000;10,00;9,50;Einlass;;b'0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
122,099;896,91000;10,00;9,50;Einlass;;b'0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
123,099;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
124,100;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
125,100;896,91000;10,00;9,50;Einlass;;b'0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
126,101;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
127,101;896,89000;10,00;9,50;Einlass;;b'0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9689E+02,2, 1,3652E+00,5, 1,0000E+03
128,101;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
129,102;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
130,103;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
131,103;896,90000;10,00;9,50;Einlass;;b'0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9690E+02,2, 1,3652E+00,5, 1,0000E+03
132,104;896,91000;10,00;9,50;Einlass;;b'0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9691E+02,2, 1,3652E+00,5, 1,0000E+03
133,105;896,94000;10,00;9,50;Einlass;;b'0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
134,106;896,94000;10,00;9,50;Einlass;;b'0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
135,107;896,95000;10,00;9,50;Einlass;;b'0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
136,107;896,95000;10,00;9,50;Einlass;;b'0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
137,107;896,94000;10,00;9,50;Einlass;;b'0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
138,107;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
139,108;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
140,109;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
141,109;897,01000;10,00;9,50;Einlass;;b'0, 8,9701E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9701E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9701E+02,2, 1,3652E+00,5, 1,0000E+03
142,110;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
143,112;897,02000;10,00;9,50;Einlass;;b'0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03
144,113;897,00000;10,00;9,50;Einlass;;b'0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03
145,113;897,02000;10,00;9,50;Einlass;;b'0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9702E+02,2, 1,3652E+00,5, 1,0000E+03
146,114;897,00000;10,00;9,50;Einlass;;b'0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9700E+02,2, 1,3652E+00,5, 1,0000E+03
147,114;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
148,114;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
149,116;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
150,117;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
151,117;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
152,118;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
153,119;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
154,120;896,95000;10,00;9,50;Einlass;;b'0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
155,121;896,95000;10,00;9,50;Einlass;;b'0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
156,121;896,94000;10,00;9,50;Einlass;;b'0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
157,122;896,94000;10,00;9,50;Einlass;;b'0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9694E+02,2, 1,3652E+00,5, 1,0000E+03
158,122;896,95000;10,00;9,50;Einlass;;b'0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9695E+02,2, 1,3652E+00,5, 1,0000E+03
159,122;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
160,123;896,97000;10,00;9,50;Einlass;;b'0, 8,9697E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9697E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9697E+02,2, 1,3652E+00,5, 1,0000E+03
161,124;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
162,124;896,98000;10,00;9,50;Einlass;;b'0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9698E+02,2, 1,3652E+00,5, 1,0000E+03
163,125;896,99000;10,00;9,50;Einlass;;b'0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9699E+02,2, 1,3652E+00,5, 1,0000E+03
164,126;897,03000;10,00;9,50;Einlass;;b'0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
165,127;897,03000;10,00;9,50;Einlass;;b'0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
166,127;897,03000;10,00;9,50;Einlass;;b'0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9703E+02,2, 1,3652E+00,5, 1,0000E+03
167,127;897,06000;10,00;9,50;Einlass;;b'0, 8,9706E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9706E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9706E+02,2, 1,3652E+00,5, 1,0000E+03
168,127;897,07000;10,00;9,50;Einlass;;b'0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
169,129;897,07000;10,00;9,50;Einlass;;b'0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
170,130;897,07000;10,00;9,50;Einlass;;b'0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
171,131;897,07000;10,00;9,50;Einlass;;b'0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
172,131;897,07000;10,00;9,50;Einlass;;b'0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9707E+02,2, 1,3652E+00,5, 1,0000E+03
173,132;897,09000;10,00;9,50;Einlass;;b'0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03
174,132;897,12000;10,00;9,50;Einlass;;b'0, 8,9712E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9712E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9712E+02,2, 1,3652E+00,5, 1,0000E+03
175,132;897,11000;10,00;9,50;Einlass;;b'0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
176,133;897,11000;10,00;9,50;Einlass;;b'0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
177,134;897,11000;10,00;9,50;Einlass;;b'0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
178,135;897,13000;10,00;9,50;Einlass;;b'0, 8,9713E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9713E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9713E+02,2, 1,3652E+00,5, 1,0000E+03
179,136;897,14000;10,00;9,50;Einlass;;b'0, 8,9714E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9714E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9714E+02,2, 1,3652E+00,5, 1,0000E+03
180,138;897,11000;10,00;9,50;Einlass;;b'0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9711E+02,2, 1,3652E+00,5, 1,0000E+03
181,140;897,15000;10,00;9,50;Einlass;;b'0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
182,141;897,16000;10,00;9,50;Einlass;;b'0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
183,142;897,15000;10,00;9,50;Einlass;;b'0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
184,142;897,16000;10,00;9,50;Einlass;;b'0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
185,143;897,17000;10,00;9,50;Einlass;;b'0, 8,9717E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9717E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9717E+02,2, 1,3652E+00,5, 1,0000E+03
186,144;897,19000;10,00;9,50;Einlass;;b'0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
187,144;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
188,146;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
189,147;897,19000;10,00;9,50;Einlass;;b'0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
190,147;897,16000;10,00;9,50;Einlass;;b'0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
191,148;897,15000;10,00;9,50;Einlass;;b'0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
192,149;897,19000;10,00;9,50;Einlass;;b'0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
193,150;897,19000;10,00;9,50;Einlass;;b'0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
194,150;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
195,151;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
196,152;897,19000;10,00;9,50;Einlass;;b'0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9719E+02,2, 1,3652E+00,5, 1,0000E+03
197,153;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
198,153;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
199,155;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
200,156;897,21000;10,00;9,50;Einlass;;b'0, 8,9721E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9721E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9721E+02,2, 1,3652E+00,5, 1,0000E+03
201,157;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
202,159;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
203,159;897,18000;10,00;9,50;Einlass;;b'0, 8,9718E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9718E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9718E+02,2, 1,3652E+00,5, 1,0000E+03
204,160;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
205,161;897,20000;10,00;9,50;Einlass;;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
206,163;897,20000;10,00;9,50;Einlass;99,077;b'0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9720E+02,2, 1,3652E+00,5, 1,0000E+03
207,164;897,16000;10,00;9,00;Einlass;;b'0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
208,164;897,15000;10,00;9,00;Einlass;;b'0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9715E+02,2, 1,3652E+00,5, 1,0000E+03
209,165;897,16000;10,00;9,00;Einlass;;b'0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9716E+02,2, 1,3652E+00,5, 1,0000E+03
210,165;897,09000;10,00;9,00;Einlass;;b'0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 8,9709E+02,2, 1,3652E+00,5, 1,0000E+03
