Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilität_s
584,295;783,80000;10,00;7,50;Einlass;
585,283;783,84000;10,00;7,50;Einlass;
586,271;783,84000;10,00;7,50;Einlass;
587,259;783,87000;10,00;7,50;Einlass;
588,247;783,91000;10,00;7,50;Einlass;
589,234;783,93000;10,00;7,50;Einlass;
590,223;783,93000;10,00;7,50;Einlass;
591,210;783,89000;10,00;7,50;Einlass;
592,198;783,89000;10,00;7,50;Einlass;
593,186;783,87000;10,00;7,50;Einlass;
594,174;783,86000;10,00;7,50;Einlass;
595,162;783,85000;10,00;7,50;Einlass;
596,151;783,88000;10,00;7,50;Einlass;
597,139;783,87000;10,00;7,50;Einlass;
598,126;783,83000;10,00;7,50;Einlass;
599,114;783,80000;10,00;7,50;Einlass;102,746
600,102;724,66000;10,00;7,00;Einlass;
601,090;629,55000;10,00;7,00;Einlass;
602,078;554,65000;10,00;7,00;Einlass;
603,065;497,33000;10,00;7,00;Einlass;
604,054;453,06000;10,00;7,00;Einlass;
605,042;418,96000;10,00;7,00;Einlass;
606,029;392,27000;10,00;7,00;Einlass;
607,017;371,42000;10,00;7,00;Einlass;
608,005;355,06000;10,00;7,00;Einlass;
608,994;342,39000;10,00;7,00;Einlass;
609,982;332,16000;10,00;7,00;Einlass;
610,969;323,95000;10,00;7,00;Einlass;
611,957;317,54000;10,00;7,00;Einlass;
612,945;312,39000;10,00;7,00;Einlass;
613,933;308,16000;10,00;7,00;Einlass;
614,922;304,98000;10,00;7,00;Einlass;
615,910;302,24000;10,00;7,00;Einlass;
616,897;300,12000;10,00;7,00;Einlass;
617,885;298,76000;10,00;7,00;Einlass;
618,873;297,34000;10,00;7,00;Einlass;
619,861;296,04000;10,00;7,00;Einlass;
620,849;294,92000;10,00;7,00;Einlass;
621,837;293,95000;10,00;7,00;Einlass;
622,824;293,13000;10,00;7,00;Einlass;
623,813;292,43000;10,00;7,00;Einlass;
624,800;291,81000;10,00;7,00;Einlass;
625,788;291,31000;10,00;7,00;Einlass;
626,777;290,84000;10,00;7,00;Einlass;
627,765;290,42000;10,00;7,00;Einlass;
628,752;290,05000;10,00;7,00;Einlass;
629,741;289,78000;10,00;7,00;Einlass;
630,728;289,48000;10,00;7,00;Einlass;
631,716;289,18000;10,00;7,00;Einlass;
632,704;288,91000;10,00;7,00;Einlass;
633,693;288,69000;10,00;7,00;Einlass;
634,681;288,47000;10,00;7,00;Einlass;
635,668;288,24000;10,00;7,00;Einlass;
636,656;288,07000;10,00;7,00;Einlass;
637,644;287,92000;10,00;7,00;Einlass;
638,633;287,71000;10,00;7,00;Einlass;
639,620;287,55000;10,00;7,00;Einlass;
640,608;287,39000;10,00;7,00;Einlass;
641,596;287,25000;10,00;7,00;Einlass;
642,584;287,11000;10,00;7,00;Einlass;
643,572;286,95000;10,00;7,00;Einlass;
644,560;286,82000;10,00;7,00;Einlass;
645,548;286,72000;10,00;7,00;Einlass;
646,536;286,61000;10,00;7,00;Einlass;
647,524;286,50000;10,00;7,00;Einlass;
648,512;286,39000;10,00;7,00;Einlass;
649,500;286,27000;10,00;7,00;Einlass;
650,487;286,17000;10,00;7,00;Einlass;
651,475;286,06000;10,00;7,00;Einlass;
652,463;285,95000;10,00;7,00;Einlass;
653,451;285,83000;10,00;7,00;Einlass;
654,440;285,74000;10,00;7,00;Einlass;
655,428;285,65000;10,00;7,00;Einlass;
656,415;285,57000;10,00;7,00;Einlass;
657,403;285,52000;10,00;7,00;Einlass;
658,391;285,43000;10,00;7,00;Einlass;
659,379;285,33000;10,00;7,00;Einlass;
660,367;285,25000;10,00;7,00;Einlass;
661,355;285,21000;10,00;7,00;Einlass;
662,343;285,13000;10,00;7,00;Einlass;
663,331;285,01000;10,00;7,00;Einlass;
664,319;284,94000;10,00;7,00;Einlass;
665,306;284,86000;10,00;7,00;Einlass;
666,295;284,82000;10,00;7,00;Einlass;
667,283;284,78000;10,00;7,00;Einlass;
668,271;284,75000;10,00;7,00;Einlass;
669,258;284,73000;10,00;7,00;Einlass;
670,247;284,69000;10,00;7,00;Einlass;
671,234;284,69000;10,00;7,00;Einlass;
672,223;284,66000;10,00;7,00;Einlass;
673,210;284,65000;10,00;7,00;Einlass;
674,199;284,61000;10,00;7,00;Einlass;
675,187;284,58000;10,00;7,00;Einlass;
676,174;284,54000;10,00;7,00;Einlass;
677,162;284,49000;10,00;7,00;Einlass;
678,150;284,43000;10,00;7,00;Einlass;
679,138;284,41000;10,00;7,00;Einlass;
680,126;284,39000;10,00;7,00;Einlass;
681,114;284,36000;10,00;7,00;Einlass;
682,102;284,33000;10,00;7,00;Einlass;
683,090;284,25000;10,00;7,00;Einlass;
684,078;284,16000;10,00;7,00;Einlass;
685,066;284,14000;10,00;7,00;Einlass;
686,053;284,10000;10,00;7,00;Einlass;
687,042;284,07000;10,00;7,00;Einlass;
688,029;284,05000;10,00;7,00;Einlass;
689,017;284,03000;10,00;7,00;Einlass;
690,006;284,00000;10,00;7,00;Einlass;
690,993;283,97000;10,00;7,00;Einlass;
691,982;283,95000;10,00;7,00;Einlass;
692,969;283,92000;10,00;7,00;Einlass;
693,957;283,92000;10,00;7,00;Einlass;
694,945;283,92000;10,00;7,00;Einlass;
695,933;283,89000;10,00;7,00;Einlass;
696,921;283,88000;10,00;7,00;Einlass;
697,909;283,87000;10,00;7,00;Einlass;
698,897;283,84000;10,00;7,00;Einlass;
699,884;283,84000;10,00;7,00;Einlass;
700,873;283,84000;10,00;7,00;Einlass;
701,861;283,83000;10,00;7,00;Einlass;
702,848;283,83000;10,00;7,00;Einlass;
703,837;283,79000;10,00;7,00;Einlass;
704,825;283,76000;10,00;7,00;Einlass;
705,812;283,71000;10,00;7,00;Einlass;
706,800;283,68000;10,00;7,00;Einlass;
707,788;283,66000;10,00;7,00;Einlass;
708,776;283,67000;10,00;7,00;Einlass;
709,765;283,67000;10,00;7,00;Einlass;
710,753;283,66000;10,00;7,00;Einlass;
711,741;283,62000;10,00;7,00;Einlass;
712,728;283,62000;10,00;7,00;Einlass;
713,716;283,62000;10,00;7,00;Einlass;
714,704;283,62000;10,00;7,00;Einlass;
715,692;283,62000;10,00;7,00;Einlass;
716,680;283,62000;10,00;7,00;Einlass;
717,668;283,58000;10,00;7,00;Einlass;
718,656;283,54000;10,00;7,00;Einlass;
719,644;283,55000;10,00;7,00;Einlass;
720,632;283,55000;10,00;7,00;Einlass;
721,619;283,53000;10,00;7,00;Einlass;
722,608;283,49000;10,00;7,00;Einlass;
723,595;283,45000;10,00;7,00;Einlass;
724,584;283,49000;10,00;7,00;Einlass;
725,572;283,49000;10,00;7,00;Einlass;
726,560;283,50000;10,00;7,00;Einlass;
727,547;283,49000;10,00;7,00;Einlass;
728,536;283,44000;10,00;7,00;Einlass;
729,524;283,41000;10,00;7,00;Einlass;
730,512;283,40000;10,00;7,00;Einlass;
731,500;283,41000;10,00;7,00;Einlass;
732,488;283,40000;10,00;7,00;Einlass;
733,476;283,37000;10,00;7,00;Einlass;
734,464;283,36000;10,00;7,00;Einlass;
735,451;283,36000;10,00;7,00;Einlass;135,349
736,439;275,28000;10,00;6,50;Einlass;
737,427;257,05000;10,00;6,50;Einlass;
738,415;241,86000;10,00;6,50;Einlass;
739,402;229,94000;10,00;6,50;Einlass;
740,391;220,23000;10,00;6,50;Einlass;
741,378;212,51000;10,00;6,50;Einlass;
742,366;206,63000;10,00;6,50;Einlass;
743,354;201,71000;10,00;6,50;Einlass;
744,343;197,80000;10,00;6,50;Einlass;
745,330;194,77000;10,00;6,50;Einlass;
746,318;192,05000;10,00;6,50;Einlass;
747,306;190,32000;10,00;6,50;Einlass;
748,294;188,80000;10,00;6,50;Einlass;
749,282;187,31000;10,00;6,50;Einlass;
750,270;185,99000;10,00;6,50;Einlass;
751,259;184,89000;10,00;6,50;Einlass;
752,246;184,01000;10,00;6,50;Einlass;
753,234;183,25000;10,00;6,50;Einlass;
754,222;182,63000;10,00;6,50;Einlass;
755,210;182,15000;10,00;6,50;Einlass;
756,198;181,78000;10,00;6,50;Einlass;
757,186;181,44000;10,00;6,50;Einlass;
758,174;181,17000;10,00;6,50;Einlass;
759,162;180,95000;10,00;6,50;Einlass;
760,150;180,76000;10,00;6,50;Einlass;
761,137;180,62000;10,00;6,50;Einlass;
762,125;180,54000;10,00;6,50;Einlass;
763,113;180,47000;10,00;6,50;Einlass;
764,102;180,37000;10,00;6,50;Einlass;
765,089;180,28000;10,00;6,50;Einlass;
766,078;180,18000;10,00;6,50;Einlass;
767,066;180,12000;10,00;6,50;Einlass;
768,054;180,09000;10,00;6,50;Einlass;
769,041;180,05000;10,00;6,50;Einlass;
770,029;180,01000;10,00;6,50;Einlass;
771,017;179,98000;10,00;6,50;Einlass;
772,005;179,95000;10,00;6,50;Einlass;
772,993;179,92000;10,00;6,50;Einlass;
773,981;179,92000;10,00;6,50;Einlass;
774,969;179,90000;10,00;6,50;Einlass;
775,957;179,89000;10,00;6,50;Einlass;
776,945;179,87000;10,00;6,50;Einlass;
777,932;179,85000;10,00;6,50;Einlass;
778,920;179,83000;10,00;6,50;Einlass;
779,909;179,83000;10,00;6,50;Einlass;
780,896;179,80000;10,00;6,50;Einlass;
781,884;179,79000;10,00;6,50;Einlass;
782,873;179,79000;10,00;6,50;Einlass;
783,861;179,79000;10,00;6,50;Einlass;
784,849;179,77000;10,00;6,50;Einlass;
785,837;179,74000;10,00;6,50;Einlass;
786,824;179,75000;10,00;6,50;Einlass;
787,812;179,75000;10,00;6,50;Einlass;
788,800;179,75000;10,00;6,50;Einlass;
789,788;179,75000;10,00;6,50;Einlass;
790,776;179,75000;10,00;6,50;Einlass;
791,764;179,75000;10,00;6,50;Einlass;
792,752;179,75000;10,00;6,50;Einlass;
793,740;179,75000;10,00;6,50;Einlass;
794,728;179,75000;10,00;6,50;Einlass;
795,716;179,72000;10,00;6,50;Einlass;
796,704;179,70000;10,00;6,50;Einlass;
797,692;179,70000;10,00;6,50;Einlass;
798,680;179,66000;10,00;6,50;Einlass;
799,668;179,63000;10,00;6,50;Einlass;
800,655;179,60000;10,00;6,50;Einlass;
801,644;179,61000;10,00;6,50;Einlass;
802,632;179,62000;10,00;6,50;Einlass;
803,619;179,61000;10,00;6,50;Einlass;
804,607;179,60000;10,00;6,50;Einlass;
805,595;179,61000;10,00;6,50;Einlass;
806,584;179,59000;10,00;6,50;Einlass;
807,572;179,58000;10,00;6,50;Einlass;
808,559;179,58000;10,00;6,50;Einlass;
809,547;179,58000;10,00;6,50;Einlass;
810,535;179,56000;10,00;6,50;Einlass;
811,523;179,54000;10,00;6,50;Einlass;
812,511;179,53000;10,00;6,50;Einlass;
813,499;179,54000;10,00;6,50;Einlass;
814,487;179,53000;10,00;6,50;Einlass;
815,475;179,57000;10,00;6,50;Einlass;
816,463;179,54000;10,00;6,50;Einlass;
817,451;179,54000;10,00;6,50;Einlass;
818,439;179,53000;10,00;6,50;Einlass;
819,426;179,53000;10,00;6,50;Einlass;
820,415;179,54000;10,00;6,50;Einlass;
821,403;179,54000;10,00;6,50;Einlass;
822,391;179,54000;10,00;6,50;Einlass;
823,378;179,53000;10,00;6,50;Einlass;
824,366;179,54000;10,00;6,50;Einlass;
825,354;179,52000;10,00;6,50;Einlass;
826,343;179,49000;10,00;6,50;Einlass;
827,331;179,50000;10,00;6,50;Einlass;
828,318;179,49000;10,00;6,50;Einlass;
829,306;179,49000;10,00;6,50;Einlass;
830,294;179,49000;10,00;6,50;Einlass;
831,282;179,49000;10,00;6,50;Einlass;
832,270;179,49000;10,00;6,50;Einlass;
833,258;179,49000;10,00;6,50;Einlass;
834,248;179,49000;10,00;6,50;Einlass;
835,234;179,45000;10,00;6,50;Einlass;
836,222;179,45000;10,00;6,50;Einlass;
837,210;179,45000;10,00;6,50;Einlass;
838,198;179,45000;10,00;6,50;Einlass;
839,186;179,43000;10,00;6,50;Einlass;
840,174;179,42000;10,00;6,50;Einlass;
841,162;179,41000;10,00;6,50;Einlass;
842,150;179,41000;10,00;6,50;Einlass;
843,138;179,41000;10,00;6,50;Einlass;
844,126;179,44000;10,00;6,50;Einlass;
845,113;179,45000;10,00;6,50;Einlass;
846,101;179,44000;10,00;6,50;Einlass;
847,089;179,44000;10,00;6,50;Einlass;
848,077;179,41000;10,00;6,50;Einlass;
849,065;179,41000;10,00;6,50;Einlass;
850,053;179,40000;10,00;6,50;Einlass;
851,041;179,40000;10,00;6,50;Einlass;
852,029;179,41000;10,00;6,50;Einlass;
853,017;179,38000;10,00;6,50;Einlass;
854,005;179,37000;10,00;6,50;Einlass;
854,993;179,36000;10,00;6,50;Einlass;
855,981;179,37000;10,00;6,50;Einlass;
856,969;179,36000;10,00;6,50;Einlass;120,530
857,957;172,65000;10,00;6,00;Einlass;
858,944;156,10000;10,00;6,00;Einlass;
859,933;141,49000;10,00;6,00;Einlass;
860,920;130,01000;10,00;6,00;Einlass;
861,908;120,66000;10,00;6,00;Einlass;
862,897;113,07000;10,00;6,00;Einlass;
863,884;107,17000;10,00;6,00;Einlass;
864,872;102,25000;10,00;6,00;Einlass;
865,861;98,38700;10,00;6,00;Einlass;
866,848;95,26900;10,00;6,00;Einlass;
867,837;92,50500;10,00;6,00;Einlass;
868,824;90,76800;10,00;6,00;Einlass;
869,812;89,16000;10,00;6,00;Einlass;
870,799;87,56700;10,00;6,00;Einlass;
871,788;86,19500;10,00;6,00;Einlass;
872,776;85,06400;10,00;6,00;Einlass;
873,764;84,11300;10,00;6,00;Einlass;
874,752;83,37400;10,00;6,00;Einlass;
875,740;82,75000;10,00;6,00;Einlass;
876,727;82,21800;10,00;6,00;Einlass;
877,716;81,82700;10,00;6,00;Einlass;
878,703;81,55600;10,00;6,00;Einlass;
879,692;81,29800;10,00;6,00;Einlass;
880,679;81,07700;10,00;6,00;Einlass;
881,668;80,88200;10,00;6,00;Einlass;
882,656;80,72000;10,00;6,00;Einlass;
883,643;80,57400;10,00;6,00;Einlass;
884,631;80,44800;10,00;6,00;Einlass;
885,619;80,38800;10,00;6,00;Einlass;
886,608;80,34500;10,00;6,00;Einlass;
887,595;80,30200;10,00;6,00;Einlass;
888,583;80,24800;10,00;6,00;Einlass;
889,571;80,19500;10,00;6,00;Einlass;
890,559;80,16000;10,00;6,00;Einlass;
891,547;80,14800;10,00;6,00;Einlass;
892,535;80,10900;10,00;6,00;Einlass;
893,523;80,09600;10,00;6,00;Einlass;
894,511;80,06200;10,00;6,00;Einlass;
895,498;80,06600;10,00;6,00;Einlass;
896,487;80,06400;10,00;6,00;Einlass;
897,475;80,04300;10,00;6,00;Einlass;
898,463;80,01700;10,00;6,00;Einlass;
899,451;80,02000;10,00;6,00;Einlass;
900,439;80,02000;10,00;6,00;Einlass;
901,427;79,98500;10,00;6,00;Einlass;
902,414;79,97600;10,00;6,00;Einlass;
903,402;79,98000;10,00;6,00;Einlass;
904,391;79,97300;10,00;6,00;Einlass;
905,379;79,97100;10,00;6,00;Einlass;
906,366;79,97600;10,00;6,00;Einlass;
907,354;79,97600;10,00;6,00;Einlass;
908,342;79,97100;10,00;6,00;Einlass;
909,330;79,96900;10,00;6,00;Einlass;
910,318;79,96800;10,00;6,00;Einlass;
911,306;79,93400;10,00;6,00;Einlass;
912,293;79,92800;10,00;6,00;Einlass;
913,282;79,92900;10,00;6,00;Einlass;
914,269;79,93200;10,00;6,00;Einlass;
915,257;79,92900;10,00;6,00;Einlass;
916,245;79,93100;10,00;6,00;Einlass;
917,234;79,93800;10,00;6,00;Einlass;
918,222;79,94700;10,00;6,00;Einlass;
919,209;79,93000;10,00;6,00;Einlass;
920,197;79,93400;10,00;6,00;Einlass;
921,186;79,93300;10,00;6,00;Einlass;
922,173;79,92900;10,00;6,00;Einlass;
923,161;79,93200;10,00;6,00;Einlass;
924,149;79,93600;10,00;6,00;Einlass;
925,137;79,92700;10,00;6,00;Einlass;
926,125;79,92900;10,00;6,00;Einlass;
927,113;79,93600;10,00;6,00;Einlass;
928,101;79,93500;10,00;6,00;Einlass;
929,089;79,93100;10,00;6,00;Einlass;
930,077;79,93400;10,00;6,00;Einlass;
931,064;79,93500;10,00;6,00;Einlass;
932,053;79,93000;10,00;6,00;Einlass;
933,040;79,93100;10,00;6,00;Einlass;
934,029;79,93200;10,00;6,00;Einlass;
935,017;79,93700;10,00;6,00;Einlass;
936,005;79,92900;10,00;6,00;Einlass;
936,993;79,93100;10,00;6,00;Einlass;
937,980;79,93800;10,00;6,00;Einlass;
938,968;79,93600;10,00;6,00;Einlass;
939,956;79,92800;10,00;6,00;Einlass;
940,944;79,93100;10,00;6,00;Einlass;
941,933;79,91200;10,00;6,00;Einlass;
942,920;79,92200;10,00;6,00;Einlass;
943,908;79,92300;10,00;6,00;Einlass;
944,896;79,89200;10,00;6,00;Einlass;
945,884;79,89600;10,00;6,00;Einlass;
946,871;79,89100;10,00;6,00;Einlass;
947,860;79,88900;10,00;6,00;Einlass;
948,848;79,89100;10,00;6,00;Einlass;
949,836;79,89200;10,00;6,00;Einlass;
950,823;79,89000;10,00;6,00;Einlass;
951,812;79,88700;10,00;6,00;Einlass;
952,799;79,88900;10,00;6,00;Einlass;
953,787;79,89500;10,00;6,00;Einlass;
954,775;79,88900;10,00;6,00;Einlass;
955,763;79,88400;10,00;6,00;Einlass;
956,752;79,88600;10,00;6,00;Einlass;
957,740;79,89300;10,00;6,00;Einlass;
958,727;79,89200;10,00;6,00;Einlass;
959,715;79,88300;10,00;6,00;Einlass;
960,703;79,89200;10,00;6,00;Einlass;
961,691;79,89200;10,00;6,00;Einlass;
962,679;79,89000;10,00;6,00;Einlass;
963,667;79,87900;10,00;6,00;Einlass;
964,655;79,88300;10,00;6,00;Einlass;
965,643;79,89300;10,00;6,00;Einlass;
966,631;79,89000;10,00;6,00;Einlass;
967,619;79,88700;10,00;6,00;Einlass;
968,606;79,89000;10,00;6,00;Einlass;
969,595;79,85800;10,00;6,00;Einlass;
970,582;79,84700;10,00;6,00;Einlass;
971,571;79,84100;10,00;6,00;Einlass;
972,559;79,84600;10,00;6,00;Einlass;
973,547;79,85100;10,00;6,00;Einlass;
974,534;79,84600;10,00;6,00;Einlass;
975,522;79,84200;10,00;6,00;Einlass;
976,510;79,85100;10,00;6,00;Einlass;
977,498;79,84800;10,00;6,00;Einlass;
978,486;79,84600;10,00;6,00;Einlass;
979,474;79,84200;10,00;6,00;Einlass;
980,462;79,82000;10,00;6,00;Einlass;
981,449;79,81000;10,00;6,00;Einlass;
982,438;79,83300;10,00;6,00;Einlass;
983,426;79,84400;10,00;6,00;Einlass;125,469
984,413;78,39200;10,00;5,50;Einlass;
985,401;66,18800;10,00;5,50;Einlass;
986,390;57,15400;10,00;5,50;Einlass;
987,378;50,22500;10,00;5,50;Einlass;
988,366;44,74700;10,00;5,50;Einlass;
989,354;40,08800;10,00;5,50;Einlass;
990,342;36,45000;10,00;5,50;Einlass;
991,330;33,27100;10,00;5,50;Einlass;
992,317;30,72200;10,00;5,50;Einlass;
993,306;29,17000;10,00;5,50;Einlass;
994,293;27,56200;10,00;5,50;Einlass;
995,281;26,09800;10,00;5,50;Einlass;
996,269;24,82400;10,00;5,50;Einlass;
997,257;23,74300;10,00;5,50;Einlass;
998,245;22,86600;10,00;5,50;Einlass;
999,233;22,17700;10,00;5,50;Einlass;
1000,221;21,63600;10,00;5,50;Einlass;
1001,208;21,18900;10,00;5,50;Einlass;
1002,197;20,81700;10,00;5,50;Einlass;
1003,184;20,47500;10,00;5,50;Einlass;
1004,173;20,23300;10,00;5,50;Einlass;
1005,161;20,03700;10,00;5,50;Einlass;
1006,148;19,91200;10,00;5,50;Einlass;
1007,136;19,78000;10,00;5,50;Einlass;
1008,125;19,67300;10,00;5,50;Einlass;
1009,113;19,55100;10,00;5,50;Einlass;
1010,112;19,45800;10,00;5,50;Einlass;
1011,089;19,39700;10,00;5,50;Einlass;
1012,076;19,35700;10,00;5,50;Einlass;
1013,065;19,34600;10,00;5,50;Einlass;
1014,053;19,34500;10,00;5,50;Einlass;
1015,040;19,34400;10,00;5,50;Einlass;
1016,028;19,37900;10,00;5,50;Einlass;
1017,016;19,38700;10,00;5,50;Einlass;
1018,004;19,38700;10,00;5,50;Einlass;
1018,992;19,36700;10,00;5,50;Einlass;
1019,979;19,38100;10,00;5,50;Einlass;
1020,968;19,38600;10,00;5,50;Einlass;
1021,955;19,38700;10,00;5,50;Einlass;
1022,944;19,37900;10,00;5,50;Einlass;
1023,932;19,35100;10,00;5,50;Einlass;
1024,920;19,34400;10,00;5,50;Einlass;
1025,908;19,34500;10,00;5,50;Einlass;
1026,895;19,34300;10,00;5,50;Einlass;
1027,883;19,34800;10,00;5,50;Einlass;
1028,871;19,34100;10,00;5,50;Einlass;
1029,859;19,34200;10,00;5,50;Einlass;
1030,847;19,34200;10,00;5,50;Einlass;
1031,835;19,34300;10,00;5,50;Einlass;
1032,823;19,34400;10,00;5,50;Einlass;
1033,810;19,34300;10,00;5,50;Einlass;
1034,799;19,33900;10,00;5,50;Einlass;
1035,787;19,34200;10,00;5,50;Einlass;
1036,774;19,34100;10,00;5,50;Einlass;
1037,763;19,34200;10,00;5,50;Einlass;
1038,751;19,34100;10,00;5,50;Einlass;
1039,739;19,33900;10,00;5,50;Einlass;
1040,727;19,33500;10,00;5,50;Einlass;
1041,714;19,34100;10,00;5,50;Einlass;
1042,703;19,34300;10,00;5,50;Einlass;
1043,691;19,34100;10,00;5,50;Einlass;
1044,679;19,34100;10,00;5,50;Einlass;
1045,666;19,34100;10,00;5,50;Einlass;
1046,654;19,34100;10,00;5,50;Einlass;
1047,642;19,34100;10,00;5,50;Einlass;
1048,630;19,34300;10,00;5,50;Einlass;
1049,618;19,34200;10,00;5,50;Einlass;
1050,606;19,34200;10,00;5,50;Einlass;
1051,593;19,34000;10,00;5,50;Einlass;
1052,582;19,34300;10,00;5,50;Einlass;
1053,570;19,34300;10,00;5,50;Einlass;
1054,558;19,34100;10,00;5,50;Einlass;
1055,545;19,34200;10,00;5,50;Einlass;
1056,534;19,34000;10,00;5,50;Einlass;
1057,522;19,34100;10,00;5,50;Einlass;
1058,510;19,34100;10,00;5,50;Einlass;
1059,497;19,34100;10,00;5,50;Einlass;
1060,485;19,34200;10,00;5,50;Einlass;
1061,473;19,34100;10,00;5,50;Einlass;
1062,461;19,34000;10,00;5,50;Einlass;
1063,449;19,34100;10,00;5,50;Einlass;
1064,437;19,34300;10,00;5,50;Einlass;
1065,425;19,34100;10,00;5,50;Einlass;
1066,413;19,34300;10,00;5,50;Einlass;
1067,400;19,34000;10,00;5,50;Einlass;
1068,389;19,33900;10,00;5,50;Einlass;
1069,376;19,33900;10,00;5,50;Einlass;
1070,365;19,34200;10,00;5,50;Einlass;
1071,353;19,34300;10,00;5,50;Einlass;
1072,341;19,32900;10,00;5,50;Einlass;
1073,328;19,33800;10,00;5,50;Einlass;
1074,317;19,34000;10,00;5,50;Einlass;
1075,305;19,33100;10,00;5,50;Einlass;
1076,292;19,34000;10,00;5,50;Einlass;
1077,281;19,34500;10,00;5,50;Einlass;
1078,268;19,34200;10,00;5,50;Einlass;
1079,257;19,34100;10,00;5,50;Einlass;
1080,245;19,34000;10,00;5,50;Einlass;
1081,232;19,34300;10,00;5,50;Einlass;
1082,220;19,34200;10,00;5,50;Einlass;
1083,208;19,34200;10,00;5,50;Einlass;
1084,196;19,34300;10,00;5,50;Einlass;
1085,184;19,34100;10,00;5,50;Einlass;
1086,172;19,33800;10,00;5,50;Einlass;
1087,160;19,34200;10,00;5,50;Einlass;
1088,148;19,34300;10,00;5,50;Einlass;
1089,135;19,33900;10,00;5,50;Einlass;
1090,124;19,33900;10,00;5,50;Einlass;
1091,111;19,34100;10,00;5,50;Einlass;
1092,099;19,33900;10,00;5,50;Einlass;
1093,088;19,34200;10,00;5,50;Einlass;
1094,076;19,32600;10,00;5,50;Einlass;
1095,064;19,34000;10,00;5,50;Einlass;
1096,051;19,34300;10,00;5,50;Einlass;
1097,039;19,34300;10,00;5,50;Einlass;
1098,028;19,34300;10,00;5,50;Einlass;
1099,015;19,33500;10,00;5,50;Einlass;
1100,004;19,34300;10,00;5,50;Einlass;
1100,991;19,34300;10,00;5,50;Einlass;
1101,979;19,34700;10,00;5,50;Einlass;
1102,967;19,34700;10,00;5,50;Einlass;
1103,955;19,34600;10,00;5,50;Einlass;
1104,945;19,34400;10,00;5,50;Einlass;
1105,930;19,34600;10,00;5,50;Einlass;
1106,918;19,34600;10,00;5,50;Einlass;
1107,907;19,34700;10,00;5,50;Einlass;123,493
1108,895;18,91800;10,00;5,00;Einlass;
1109,882;17,14900;10,00;5,00;Einlass;
1110,871;14,99100;10,00;5,00;Einlass;
1111,858;12,99700;10,00;5,00;Einlass;
1112,846;11,32000;10,00;5,00;Einlass;
1113,834;9,91770;10,00;5,00;Einlass;
1114,823;8,75480;10,00;5,00;Einlass;
1115,810;7,81790;10,00;5,00;Einlass;
1116,799;7,00180;10,00;5,00;Einlass;
1117,786;6,35520;10,00;5,00;Einlass;
1118,775;5,74360;10,00;5,00;Einlass;
1119,763;5,20510;10,00;5,00;Einlass;
1120,750;4,81840;10,00;5,00;Einlass;
1121,738;4,47360;10,00;5,00;Einlass;
1122,726;4,21050;10,00;5,00;Einlass;
1123,714;3,92510;10,00;5,00;Einlass;
1124,702;3,68880;10,00;5,00;Einlass;
1125,690;3,47860;10,00;5,00;Einlass;
1126,678;3,32290;10,00;5,00;Einlass;
1127,666;3,17820;10,00;5,00;Einlass;
1128,653;3,05370;10,00;5,00;Einlass;
1129,642;2,94710;10,00;5,00;Einlass;
1130,630;2,84890;10,00;5,00;Einlass;
1131,618;2,75950;10,00;5,00;Einlass;
1132,605;2,66430;10,00;5,00;Einlass;
1133,594;2,58940;10,00;5,00;Einlass;
1134,582;2,55910;10,00;5,00;Einlass;
1135,569;2,52110;10,00;5,00;Einlass;
1136,558;2,47960;10,00;5,00;Einlass;
1137,545;2,43350;10,00;5,00;Einlass;
1138,533;2,39170;10,00;5,00;Einlass;
1139,521;2,35130;10,00;5,00;Einlass;
1140,509;2,31090;10,00;5,00;Einlass;
1141,497;2,27620;10,00;5,00;Einlass;
1142,485;2,26800;10,00;5,00;Einlass;
1143,473;2,23400;10,00;5,00;Einlass;
1144,461;2,21950;10,00;5,00;Einlass;
1145,449;2,21270;10,00;5,00;Einlass;
1146,437;2,21210;10,00;5,00;Einlass;
1147,425;2,18890;10,00;5,00;Einlass;
1148,413;2,17760;10,00;5,00;Einlass;
1149,401;2,20850;10,00;5,00;Einlass;
1150,389;2,20180;10,00;5,00;Einlass;
1151,377;2,17840;10,00;5,00;Einlass;
1152,365;2,17970;10,00;5,00;Einlass;
1153,353;2,18310;10,00;5,00;Einlass;
1154,340;2,19900;10,00;5,00;Einlass;
1155,328;2,18170;10,00;5,00;Einlass;
1156,316;2,17770;10,00;5,00;Einlass;
1157,309;2,17370;10,00;5,00;Einlass;
1158,292;2,17060;10,00;5,00;Einlass;
1159,280;2,17010;10,00;5,00;Einlass;
1160,268;2,17070;10,00;5,00;Einlass;
1161,257;2,16920;10,00;5,00;Einlass;
1162,244;2,17070;10,00;5,00;Einlass;
1163,232;2,17150;10,00;5,00;Einlass;
1164,220;2,17750;10,00;5,00;Einlass;
1165,208;2,18250;10,00;5,00;Einlass;
1166,196;2,17920;10,00;5,00;Einlass;
1167,184;2,17830;10,00;5,00;Einlass;
1168,172;2,17750;10,00;5,00;Einlass;
1169,160;2,17610;10,00;5,00;Einlass;
1170,147;2,17370;10,00;5,00;Einlass;
