Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
5072,024;0,0016;10;2,5;Einlass;
5073,025;0,0016;10;2,5;Einlass;
5074,026;0,0016;10;2,5;Einlass;
5075,027;0,0016;10;2,5;Einlass;
5076,027;0,0016;10;2,5;Einlass;
5077,027;0,0016;10;2,5;Einlass;
5078,028;0,0016;10;2,5;Einlass;
5079,029;0,0016;10;2,5;Einlass;
5080,031;0,0016;10;2,5;Einlass;
5081,032;0,0016;10;2,5;Einlass;
5082,033;0,0016;10;2,5;Einlass;
5083,034;0,0016;10;2,5;Einlass;
5084,035;0,0016;10;2,5;Einlass;
5085,035;0,0016;10;2,5;Einlass;
5086,037;0,00159;10;2,5;Einlass;
5087,038;0,0016;10;2,5;Einlass;
5088,038;0,0016;10;2,5;Einlass;
5089,039;0,0016;10;2,5;Einlass;
5090,04;0,00159;10;2,5;Einlass;
5091,042;0,0016;10;2,5;Einlass;
5092,042;0,0016;10;2,5;Einlass;
5093,043;0,00159;10;2,5;Einlass;
5094,044;0,00158;10;2,5;Einlass;
5095,045;0,00157;10;2,5;Einlass;
5096,046;0,00157;10;2,5;Einlass;
5097,047;0,00157;10;2,5;Einlass;
5098,048;0,00157;10;2,5;Einlass;
5099,048;0,00158;10;2,5;Einlass;
5100,049;0,00158;10;2,5;Einlass;
5101,05;0,00157;10;2,5;Einlass;
5102,05;0,00156;10;2,5;Einlass;
5103,051;0,00157;10;2,5;Einlass;
5104,052;0,00159;10;2,5;Einlass;
5105,053;0,00159;10;2,5;Einlass;
5106,054;0,00158;10;2,5;Einlass;
5107,054;0,00157;10;2,5;Einlass;
5108,056;0,00157;10;2,5;Einlass;
5109,056;0,00156;10;2,5;Einlass;
5110,056;0,00156;10;2,5;Einlass;
5111,056;0,00156;10;2,5;Einlass;
5112,058;0,00157;10;2,5;Einlass;
5113,059;0,00157;10;2,5;Einlass;
5114,059;0,00157;10;2,5;Einlass;
5115,06;0,00158;10;2,5;Einlass;
5116,06;0,00157;10;2,5;Einlass;
5117,061;0,00157;10;2,5;Einlass;
5118,063;0,00156;10;2,5;Einlass;
5119,064;0,00156;10;2,5;Einlass;
5120,064;0,00156;10;2,5;Einlass;
5121,065;0,00156;10;2,5;Einlass;
5122,066;0,00156;10;2,5;Einlass;
5123,066;0,00156;10;2,5;Einlass;
5124,067;0,00156;10;2,5;Einlass;
5125,067;0,00156;10;2,5;Einlass;
5126,067;0,00156;10;2,5;Einlass;
5127,068;0,00156;10;2,5;Einlass;
5128,069;0,00156;10;2,5;Einlass;
5129,069;0,00156;10;2,5;Einlass;
5130,071;0,00156;10;2,5;Einlass;
5131,071;0,00156;10;2,5;Einlass;
5132,073;0,00156;10;2,5;Einlass;
5133,073;0,00156;10;2,5;Einlass;
5134,074;0,00156;10;2,5;Einlass;
5135,074;0,00156;10;2,5;Einlass;
5136,076;0,00156;10;2,5;Einlass;
5137,077;0,00157;10;2,5;Einlass;
5138,079;0,00157;10;2,5;Einlass;
5139,08;0,00157;10;2,5;Einlass;
5140,08;0,00156;10;2,5;Einlass;
5141,082;0,00156;10;2,5;Einlass;
5142,082;0,00156;10;2,5;Einlass;
5143,083;0,00156;10;2,5;Einlass;
5144,084;0,00156;10;2,5;Einlass;
5145,086;0,00156;10;2,5;Einlass;
5146,086;0,00156;10;2,5;Einlass;
5147,086;0,00156;10;2,5;Einlass;
5148,087;0,00156;10;2,5;Einlass;
5149,088;0,00156;10;2,5;Einlass;
5150,088;0,00156;10;2,5;Einlass;
5151,089;0,00156;10;2,5;Einlass;
5152,09;0,00156;10;2,5;Einlass;
5153,091;0,00156;10;2,5;Einlass;
5154,092;0,00156;10;2,5;Einlass;
5155,092;0,00156;10;2,5;Einlass;
5156,094;0,00157;10;2,5;Einlass;
5157,095;0,00157;10;2,5;Einlass;
5158,096;0,00156;10;2,5;Einlass;
5159,097;0,00156;10;2,5;Einlass;
5160,097;0,00156;10;2,5;Einlass;
5161,097;0,00156;10;2,5;Einlass;
5162,098;0,00156;10;2,5;Einlass;
5163,099;0,00156;10;2,5;Einlass;
5164,101;0,00156;10;2,5;Einlass;
5165,102;0,00156;10;2,5;Einlass;
5166,102;0,00156;10;2,5;Einlass;
5167,103;0,00156;10;2,5;Einlass;
5168,104;0,00156;10;2,5;Einlass;
5169,105;0,00156;10;2,5;Einlass;
5170,106;0,00156;10;2,5;Einlass;
5171,107;0,00156;10;2,5;Einlass;
5172,107;0,00156;10;2,5;Einlass;
5173,108;0,00156;10;2,5;Einlass;
5174,109;0,00156;10;2,5;Einlass;
5175,11;0,00156;10;2,5;Einlass;
5176,11;0,00156;10;2,5;Einlass;
5177,111;0,00156;10;2,5;Einlass;
5178,111;0,00156;10;2,5;Einlass;
5179,112;0,00155;10;2,5;Einlass;
5180,113;0,00156;10;2,5;Einlass;
5181,114;0,00156;10;2,5;Einlass;
5182,115;0,00156;10;2,5;Einlass;
5183,115;0,00156;10;2,5;Einlass;
5184,116;0,00156;10;2,5;Einlass;
5185,117;0,00156;10;2,5;Einlass;
5186,118;0,00156;10;2,5;Einlass;
5187,12;0,00156;10;2,5;Einlass;
5188,12;0,00156;10;2,5;Einlass;
5189,121;0,00156;10;2,5;Einlass;
5190,123;0,00156;10;2,5;Einlass;
5191,124;0,00156;10;2,5;Einlass;
5192,126;0,00156;10;2,5;Einlass;
5193,128;0,00156;10;2,5;Einlass;
5194,128;0,00156;10;2,5;Einlass;
5195,129;0,00156;10;2,5;Einlass;
5196,129;0,00156;10;2,5;Einlass;
5197,13;0,00156;10;2,5;Einlass;
5198,132;0,00156;10;2,5;Einlass;
5199,132;0,00156;10;2,5;Einlass;
5200,134;0,00156;10;2,5;Einlass;
5201,135;0,00156;10;2,5;Einlass;
5202,135;0,00156;10;2,5;Einlass;
5203,136;0,00156;10;2,5;Einlass;
5204,137;0,00155;10;2,5;Einlass;
5205,137;0,00155;10;2,5;Einlass;
5206,138;0,00156;10;2,5;Einlass;
5207,139;0,00156;10;2,5;Einlass;
5208,14;0,00156;10;2,5;Einlass;
5209,141;0,00156;10;2,5;Einlass;
5210,141;0,00156;10;2,5;Einlass;
5211,142;0,00156;10;2,5;Einlass;
5212,143;0,00156;10;2,5;Einlass;
5213,144;0,00156;10;2,5;Einlass;
5214,145;0,00156;10;2,5;Einlass;
5215,146;0,00156;10;2,5;Einlass;
5216,148;0,00156;10;2,5;Einlass;
5217,148;0,00156;10;2,5;Einlass;
5218,148;0,00156;10;2,5;Einlass;
5219,149;0,00156;10;2,5;Einlass;
5220,15;0,00156;10;2,5;Einlass;
5221,152;0,00156;10;2,5;Einlass;
5222,152;0,00156;10;2,5;Einlass;
5223,153;0,00156;10;2,5;Einlass;
5224,154;0,00156;10;2,5;Einlass;
5225,155;0,00156;10;2,5;Einlass;
5226,155;0,00156;10;2,5;Einlass;
5227,156;0,00156;10;2,5;Einlass;
5228,157;0,00156;10;2,5;Einlass;
5229,158;0,00156;10;2,5;Einlass;
5230,158;0,00156;10;2,5;Einlass;
5231,16;0,00156;10;2,5;Einlass;
5232,16;0,00156;10;2,5;Einlass;
5233,162;0,00156;10;2,5;Einlass;
5234,163;0,00156;10;2,5;Einlass;
5235,165;0,00156;10;2,5;Einlass;
5236,165;0,00156;10;2,5;Einlass;
5237,166;0,00155;10;2,5;Einlass;
5238,168;0,00156;10;2,5;Einlass;
5239,168;0,00156;10;2,5;Einlass;
5240,169;0,00156;10;2,5;Einlass;
5241,169;0,00156;10;2,5;Einlass;
5242,17;0,00156;10;2,5;Einlass;
5243,171;0,00156;10;2,5;Einlass;
5244,172;0,00156;10;2,5;Einlass;
5245,173;0,00156;10;2,5;Einlass;
5246,174;0,00156;10;2,5;Einlass;
5247,175;0,00155;10;2,5;Einlass;
5248,176;0,00155;10;2,5;Einlass;
5249,177;0,00155;10;2,5;Einlass;
5250,178;0,00156;10;2,5;Einlass;
5251,18;0,00156;10;2,5;Einlass;
5252,181;0,00156;10;2,5;Einlass;
5253,182;0,00156;10;2,5;Einlass;
5254,184;0,00156;10;2,5;Einlass;
5255,185;0,00155;10;2,5;Einlass;
5256,187;0,00156;10;2,5;Einlass;
5257,188;0,00156;10;2,5;Einlass;
5258,189;0,00155;10;2,5;Einlass;
5259,19;0,00155;10;2,5;Einlass;
5260,191;0,00155;10;2,5;Einlass;
5261,192;0,00155;10;2,5;Einlass;
5262,192;0,00155;10;2,5;Einlass;
5263,194;0,00155;10;2,5;Einlass;
5264,195;0,00155;10;2,5;Einlass;
5265,196;0,00156;10;2,5;Einlass;
5266,197;0,00156;10;2,5;Einlass;
5267,197;0,00155;10;2,5;Einlass;
5268,199;0,00155;10;2,5;Einlass;
5269,199;0,00156;10;2,5;Einlass;
5270,2;0,00156;10;2,5;Einlass;
5271,2;0,00156;10;2,5;Einlass;
5272,2;0,00155;10;2,5;Einlass;
5273,201;0,00155;10;2,5;Einlass;
5274,201;0,00155;10;2,5;Einlass;
5275,202;0,00155;10;2,5;Einlass;
5276,202;0,00155;10;2,5;Einlass;
5277,204;0,00154;10;2,5;Einlass;
5278,204;0,00154;10;2,5;Einlass;
5279,204;0,00154;10;2,5;Einlass;
5280,205;0,00154;10;2,5;Einlass;
5281,205;0,00154;10;2,5;Einlass;
5282,206;0,00154;10;2,5;Einlass;
5283,207;0,00153;10;2,5;Einlass;
5284,208;0,00154;10;2,5;Einlass;
5285,209;0,00154;10;2,5;Einlass;
5286,21;0,00155;10;2,5;Einlass;
5287,212;0,00156;10;2,5;Einlass;
5288,213;0,00155;10;2,5;Einlass;
5289,215;0,00154;10;2,5;Einlass;
5290,215;0,00153;10;2,5;Einlass;
5291,216;0,00152;10;2,5;Einlass;
5292,217;0,00153;10;2,5;Einlass;
5293,218;0,00152;10;2,5;Einlass;
5294,218;0,00153;10;2,5;Einlass;
5295,22;0,00154;10;2,5;Einlass;
5296,22;0,00154;10;2,5;Einlass;
5297,221;0,00153;10;2,5;Einlass;
5298,221;0,00153;10;2,5;Einlass;
5299,223;0,00153;10;2,5;Einlass;
5300,223;0,00153;10;2,5;Einlass;
5301,224;0,00153;10;2,5;Einlass;
5302,224;0,00153;10;2,5;Einlass;
5303,226;0,00152;10;2,5;Einlass;
5304,226;0,00152;10;2,5;Einlass;
5305,227;0,00154;10;2,5;Einlass;
5306,228;0,00153;10;2,5;Einlass;
5307,229;0,00153;10;2,5;Einlass;
5308,229;0,00154;10;2,5;Einlass;
5309,231;0,00154;10;2,5;Einlass;
5310,232;0,00154;10;2,5;Einlass;
5311,232;0,00153;10;2,5;Einlass;
5312,234;0,00152;10;2,5;Einlass;
5313,234;0,00153;10;2,5;Einlass;
5314,235;0,00152;10;2,5;Einlass;
5315,235;0,00152;10;2,5;Einlass;
5316,236;0,00153;10;2,5;Einlass;
5317,237;0,00154;10;2,5;Einlass;
5318,238;0,00154;10;2,5;Einlass;
5319,238;0,00155;10;2,5;Einlass;
5320,238;0,00154;10;2,5;Einlass;
5321,24;0,00153;10;2,5;Einlass;
5322,241;0,00152;10;2,5;Einlass;
5323,242;0,00152;10;2,5;Einlass;
5324,242;0,00152;10;2,5;Einlass;
5325,243;0,00152;10;2,5;Einlass;
5326,244;0,00152;10;2,5;Einlass;
5327,246;0,00153;10;2,5;Einlass;
5328,247;0,00153;10;2,5;Einlass;
5329,247;0,00152;10;2,5;Einlass;
5330,248;0,00153;10;2,5;Einlass;
5331,248;0,00153;10;2,5;Einlass;
5332,249;0,00153;10;2,5;Einlass;
5333,249;0,00152;10;2,5;Einlass;
5334,25;0,00154;10;2,5;Einlass;
5335,252;0,00153;10;2,5;Einlass;
5336,253;0,00152;10;2,5;Einlass;
5337,254;0,00152;10;2,5;Einlass;
5338,255;0,00152;10;2,5;Einlass;
5339,257;0,00152;10;2,5;Einlass;
5340,257;0,00152;10;2,5;Einlass;
5341,258;0,00153;10;2,5;Einlass;
5342,26;0,00153;10;2,5;Einlass;
5343,261;0,00153;10;2,5;Einlass;
5344,262;0,00153;10;2,5;Einlass;
5345,263;0,00153;10;2,5;Einlass;
5346,264;0,00154;10;2,5;Einlass;
5347,264;0,00154;10;2,5;Einlass;
5348,265;0,00153;10;2,5;Einlass;
5349,265;0,00152;10;2,5;Einlass;
5350,265;0,00152;10;2,5;Einlass;
5351,266;0,00152;10;2,5;Einlass;
5352,267;0,00153;10;2,5;Einlass;
5353,267;0,00153;10;2,5;Einlass;
5354,267;0,00153;10;2,5;Einlass;
5355,268;0,00154;10;2,5;Einlass;
5356,269;0,00154;10;2,5;Einlass;
5357,27;0,00154;10;2,5;Einlass;
5358,271;0,00155;10;2,5;Einlass;
5359,272;0,00155;10;2,5;Einlass;
5360,273;0,00154;10;2,5;Einlass;
5361,273;0,00153;10;2,5;Einlass;
5362,275;0,00152;10;2,5;Einlass;
5363,275;0,00152;10;2,5;Einlass;
5364,275;0,00154;10;2,5;Einlass;
5365,277;0,00153;10;2,5;Einlass;
5366,277;0,00153;10;2,5;Einlass;
5367,279;0,00153;10;2,5;Einlass;
5368,28;0,00154;10;2,5;Einlass;
5369,282;0,00153;10;2,5;Einlass;
5370,283;0,00154;10;2,5;Einlass;
5371,284;0,00155;10;2,5;Einlass;
5372,284;0,00154;10;2,5;Einlass;
5373,284;0,00153;10;2,5;Einlass;
5374,285;0,00152;10;2,5;Einlass;
5375,286;0,00152;10;2,5;Einlass;
5376,288;0,00152;10;2,5;Einlass;
5377,289;0,00152;10;2,5;Einlass;
5378,291;0,00153;10;2,5;Einlass;
5379,292;0,00153;10;2,5;Einlass;
5380,293;0,00153;10;2,5;Einlass;
5381,293;0,00154;10;2,5;Einlass;
5382,293;0,00154;10;2,5;Einlass;
5383,293;0,00154;10;2,5;Einlass;
5384,295;0,00153;10;2,5;Einlass;
5385,295;0,00153;10;2,5;Einlass;
5386,296;0,00153;10;2,5;Einlass;
5387,297;0,00153;10;2,5;Einlass;
5388,298;0,00154;10;2,5;Einlass;
5389,3;0,00155;10;2,5;Einlass;
5390,3;0,00154;10;2,5;Einlass;
5391,301;0,00153;10;2,5;Einlass;
5392,302;0,00154;10;2,5;Einlass;
5393,303;0,00154;10;2,5;Einlass;
5394,303;0,00154;10;2,5;Einlass;
5395,303;0,00155;10;2,5;Einlass;
5396,304;0,00154;10;2,5;Einlass;
5397,305;0,00153;10;2,5;Einlass;
5398,305;0,00153;10;2,5;Einlass;
5399,305;0,00152;10;2,5;Einlass;
5400,307;0,00152;10;2,5;Einlass;
5401,307;0,00152;10;2,5;Einlass;
5402,309;0,00152;10;2,5;Einlass;
5403,31;0,00152;10;2,5;Einlass;
5404,311;0,00153;10;2,5;Einlass;
5405,313;0,00153;10;2,5;Einlass;
5406,313;0,00153;10;2,5;Einlass;
5407,315;0,00152;10;2,5;Einlass;
5408,316;0,00152;10;2,5;Einlass;
5409,317;0,00153;10;2,5;Einlass;
5410,318;0,00152;10;2,5;Einlass;
5411,319;0,00152;10;2,5;Einlass;
5412,32;0,00152;10;2,5;Einlass;
5413,321;0,00152;10;2,5;Einlass;
5414,322;0,00153;10;2,5;Einlass;
5415,323;0,00154;10;2,5;Einlass;
5416,325;0,00154;10;2,5;Einlass;
5417,325;0,00155;10;2,5;Einlass;
5418,327;0,00156;10;2,5;Einlass;
5419,327;0,00154;10;2,5;Einlass;
5420,328;0,00153;10;2,5;Einlass;
5421,329;0,00152;10;2,5;Einlass;
5422,33;0,00153;10;2,5;Einlass;
5423,331;0,00153;10;2,5;Einlass;
5424,332;0,00153;10;2,5;Einlass;
5425,334;0,00153;10;2,5;Einlass;
5426,335;0,00154;10;2,5;Einlass;
5427,336;0,00155;10;2,5;Einlass;
5428,337;0,00156;10;2,5;Einlass;
5429,338;0,00156;10;2,5;Einlass;
5430,338;0,00155;10;2,5;Einlass;
5431,339;0,00154;10;2,5;Einlass;
5432,339;0,00153;10;2,5;Einlass;
5433,339;0,00152;10;2,5;Einlass;
5434,341;0,00152;10;2,5;Einlass;
5435,341;0,00152;10;2,5;Einlass;
5436,342;0,00154;10;2,5;Einlass;
5437,344;0,00154;10;2,5;Einlass;
5438,345;0,00154;10;2,5;Einlass;
5439,346;0,00155;10;2,5;Einlass;
5440,347;0,00155;10;2,5;Einlass;
5441,347;0,00153;10;2,5;Einlass;
5442,348;0,00152;10;2,5;Einlass;
5443,348;0,00152;10;2,5;Einlass;
5444,349;0,00154;10;2,5;Einlass;
5445,349;0,00155;10;2,5;Einlass;
5446,35;0,00155;10;2,5;Einlass;
5447,351;0,00156;10;2,5;Einlass;
5448,351;0,00156;10;2,5;Einlass;
5449,352;0,00156;10;2,5;Einlass;
5450,353;0,00156;10;2,5;Einlass;
5451,354;0,00156;10;2,5;Einlass;
5452,354;0,00156;10;2,5;Einlass;
5453,355;0,00155;10;2,5;Einlass;
5454,355;0,00154;10;2,5;Einlass;
5455,357;0,00155;10;2,5;Einlass;
5456,358;0,00155;10;2,5;Einlass;
5457,359;0,00156;10;2,5;Einlass;
5458,36;0,00155;10;2,5;Einlass;
5459,361;0,00155;10;2,5;Einlass;
5460,362;0,00156;10;2,5;Einlass;
5461,363;0,00156;10;2,5;Einlass;
5462,364;0,00155;10;2,5;Einlass;
5463,364;0,00154;10;2,5;Einlass;
5464,364;0,00154;10;2,5;Einlass;
5465,365;0,00155;10;2,5;Einlass;
5466,366;0,00155;10;2,5;Einlass;
5467,367;0,00155;10;2,5;Einlass;
5468,369;0,00156;10;2,5;Einlass;
5469,369;0,00156;10;2,5;Einlass;
5470,371;0,00156;10;2,5;Einlass;
5471,372;0,00156;10;2,5;Einlass;
5472,373;0,00156;10;2,5;Einlass;
5473,374;0,00156;10;2,5;Einlass;
5474,374;0,00156;10;2,5;Einlass;
5475,375;0,00154;10;2,5;Einlass;
5476,376;0,00154;10;2,5;Einlass;
5477,377;0,00154;10;2,5;Einlass;
5478,378;0,00154;10;2,5;Einlass;
5479,379;0,00154;10;2,5;Einlass;
5480,38;0,00155;10;2,5;Einlass;
5481,381;0,00155;10;2,5;Einlass;
5482,381;0,00155;10;2,5;Einlass;
5483,382;0,00154;10;2,5;Einlass;
5484,382;0,00154;10;2,5;Einlass;
5485,382;0,00154;10;2,5;Einlass;
5486,382;0,00154;10;2,5;Einlass;
5487,384;0,00155;10;2,5;Einlass;
5488,386;0,00155;10;2,5;Einlass;
5489,386;0,00156;10;2,5;Einlass;
5490,386;0,00156;10;2,5;Einlass;
5491,388;0,00156;10;2,5;Einlass;
5492,389;0,00155;10;2,5;Einlass;
5493,39;0,00156;10;2,5;Einlass;
5494,391;0,00156;10;2,5;Einlass;
5495,392;0,00156;10;2,5;Einlass;
5496,393;0,00156;10;2,5;Einlass;
5497,394;0,00156;10;2,5;Einlass;
5498,394;0,00156;10;2,5;Einlass;
5499,394;0,00156;10;2,5;Einlass;
5500,396;0,00155;10;2,5;Einlass;
5501,396;0,00154;10;2,5;Einlass;
5502,397;0,00155;10;2,5;Einlass;
5503,398;0,00155;10;2,5;Einlass;
5504,399;0,00155;10;2,5;Einlass;
5505,399;0,00156;10;2,5;Einlass;
5506,4;0,00155;10;2,5;Einlass;
5507,402;0,00155;10;2,5;Einlass;
5508,402;0,00155;10;2,5;Einlass;
5509,403;0,00155;10;2,5;Einlass;
5510,403;0,00155;10;2,5;Einlass;
5511,403;0,00153;10;2,5;Einlass;
5512,405;0,00154;10;2,5;Einlass;
5513,406;0,00154;10;2,5;Einlass;
5514,408;0,00154;10;2,5;Einlass;
5515,408;0,00154;10;2,5;Einlass;
5516,409;0,00155;10;2,5;Einlass;
5517,411;0,00154;10;2,5;Einlass;
5518,411;0,00153;10;2,5;Einlass;
5519,412;0,00154;10;2,5;Einlass;
5520,414;0,00154;10;2,5;Einlass;
5521,415;0,00154;10;2,5;Einlass;
5522,416;0,00154;10;2,5;Einlass;
5523,416;0,00154;10;2,5;Einlass;
5524,417;0,00155;10;2,5;Einlass;
5525,417;0,00155;10;2,5;Einlass;
5526,419;0,00155;10;2,5;Einlass;
5527,42;0,00154;10;2,5;Einlass;
5528,421;0,00154;10;2,5;Einlass;
5529,422;0,00153;10;2,5;Einlass;
5530,422;0,00154;10;2,5;Einlass;
5531,423;0,00154;10;2,5;Einlass;
5532,424;0,00154;10;2,5;Einlass;
5533,425;0,00155;10;2,5;Einlass;
5534,426;0,00155;10;2,5;Einlass;
5535,427;0,00155;10;2,5;Einlass;
5536,427;0,00154;10;2,5;Einlass;
5537,429;0,00155;10;2,5;Einlass;
5538,43;0,00155;10;2,5;Einlass;
5539,431;0,00154;10;2,5;Einlass;
5540,432;0,00155;10;2,5;Einlass;
5541,434;0,00155;10;2,5;Einlass;
5542,435;0,00154;10;2,5;Einlass;
5543,436;0,00154;10;2,5;Einlass;
5544,437;0,00154;10;2,5;Einlass;
5545,438;0,00155;10;2,5;Einlass;
5546,438;0,00155;10;2,5;Einlass;
5547,439;0,00155;10;2,5;Einlass;
5548,44;0,00156;10;2,5;Einlass;
5549,442;0,00156;10;2,5;Einlass;
5550,442;0,00156;10;2,5;Einlass;
5551,443;0,00155;10;2,5;Einlass;
5552,443;0,00155;10;2,5;Einlass;
5553,444;0,00155;10;2,5;Einlass;
5554,446;0,00153;10;2,5;Einlass;
5555,446;0,00154;10;2,5;Einlass;
5556,447;0,00155;10;2,5;Einlass;
5557,448;0,00155;10;2,5;Einlass;
5558,448;0,00154;10;2,5;Einlass;
5559,449;0,00155;10;2,5;Einlass;
5560,45;0,00155;10;2,5;Einlass;
5561,451;0,00155;10;2,5;Einlass;
5562,451;0,00155;10;2,5;Einlass;
5563,453;0,00155;10;2,5;Einlass;
5564,454;0,00155;10;2,5;Einlass;
5565,454;0,00155;10;2,5;Einlass;
5566,456;0,00155;10;2,5;Einlass;
5567,456;0,00156;10;2,5;Einlass;
5568,457;0,00155;10;2,5;Einlass;
5569,459;0,00154;10;2,5;Einlass;
5570,46;0,00154;10;2,5;Einlass;
5571,461;0,00155;10;2,5;Einlass;
5572,462;0,00155;10;2,5;Einlass;
5573,463;0,00154;10;2,5;Einlass;
5574,464;0,00154;10;2,5;Einlass;
5575,465;0,00155;10;2,5;Einlass;
5576,467;0,00154;10;2,5;Einlass;
5577,467;0,00153;10;2,5;Einlass;
5578,468;0,00154;10;2,5;Einlass;
5579,469;0,00155;10;2,5;Einlass;
5580,47;0,00155;10;2,5;Einlass;
5581,47;0,00154;10;2,5;Einlass;
5582,47;0,00154;10;2,5;Einlass;
5583,471;0,00155;10;2,5;Einlass;
5584,472;0,00155;10;2,5;Einlass;
5585,473;0,00154;10;2,5;Einlass;
5586,474;0,00153;10;2,5;Einlass;
5587,474;0,00153;10;2,5;Einlass;
5588,475;0,00152;10;2,5;Einlass;
5589,476;0,00152;10;2,5;Einlass;
5590,477;0,00152;10;2,5;Einlass;
5591,477;0,00154;10;2,5;Einlass;
5592,478;0,00155;10;2,5;Einlass;
5593,478;0,00154;10;2,5;Einlass;
5594,479;0,00153;10;2,5;Einlass;
5595,481;0,00153;10;2,5;Einlass;
5596,481;0,00154;10;2,5;Einlass;
5597,481;0,00155;10;2,5;Einlass;
5598,482;0,00155;10;2,5;Einlass;
5599,483;0,00156;10;2,5;Einlass;
5600,484;0,00155;10;2,5;Einlass;
5601,484;0,00154;10;2,5;Einlass;
5602,486;0,00153;10;2,5;Einlass;
5603,487;0,00154;10;2,5;Einlass;
5604,488;0,00155;10;2,5;Einlass;
5605,489;0,00155;10;2,5;Einlass;
5606,49;0,00156;10;2,5;Einlass;
5607,49;0,00156;10;2,5;Einlass;
5608,491;0,00155;10;2,5;Einlass;
5609,493;0,00155;10;2,5;Einlass;
5610,494;0,00155;10;2,5;Einlass;
5611,494;0,00155;10;2,5;Einlass;
5612,496;0,00156;10;2,5;Einlass;
5613,497;0,00155;10;2,5;Einlass;
5614,498;0,00154;10;2,5;Einlass;
5615,499;0,00155;10;2,5;Einlass;
5616,5;0,00154;10;2,5;Einlass;
5617,5;0,00153;10;2,5;Einlass;
5618,501;0,00153;10;2,5;Einlass;
5619,502;0,00154;10;2,5;Einlass;
5620,502;0,00154;10;2,5;Einlass;
5621,503;0,00155;10;2,5;Einlass;
5622,504;0,00155;10;2,5;Einlass;
5623,505;0,00155;10;2,5;Einlass;
5624,505;0,00155;10;2,5;Einlass;
5625,506;0,00154;10;2,5;Einlass;
5626,508;0,00155;10;2,5;Einlass;
5627,508;0,00155;10;2,5;Einlass;
5628,509;0,00154;10;2,5;Einlass;
5629,509;0,00153;10;2,5;Einlass;
5630,511;0,00154;10;2,5;Einlass;
5631,512;0,00155;10;2,5;Einlass;
5632,513;0,00154;10;2,5;Einlass;
5633,513;0,00153;10;2,5;Einlass;
5634,514;0,00153;10;2,5;Einlass;
5635,514;0,00152;10;2,5;Einlass;
5636,515;0,00154;10;2,5;Einlass;
5637,517;0,00155;10;2,5;Einlass;
5638,518;0,00154;10;2,5;Einlass;
5639,519;0,00154;10;2,5;Einlass;
5640,519;0,00155;10;2,5;Einlass;
5641,52;0,00155;10;2,5;Einlass;
5642,52;0,00155;10;2,5;Einlass;
5643,521;0,00156;10;2,5;Einlass;
5644,522;0,00156;10;2,5;Einlass;
5645,523;0,00155;10;2,5;Einlass;
5646,524;0,00156;10;2,5;Einlass;
5647,524;0,00156;10;2,5;Einlass;
5648,525;0,00155;10;2,5;Einlass;
5649,526;0,00154;10;2,5;Einlass;
5650,526;0,00154;10;2,5;Einlass;
5651,526;0,00153;10;2,5;Einlass;
5652,526;0,00154;10;2,5;Einlass;
5653,528;0,00155;10;2,5;Einlass;
5654,529;0,00155;10;2,5;Einlass;
5655,53;0,00154;10;2,5;Einlass;
5656,531;0,00154;10;2,5;Einlass;
5657,532;0,00155;10;2,5;Einlass;
5658,533;0,00155;10;2,5;Einlass;
5659,534;0,00156;10;2,5;Einlass;
5660,535;0,00156;10;2,5;Einlass;
5661,535;0,00155;10;2,5;Einlass;
5662,537;0,00154;10;2,5;Einlass;
5663,537;0,00153;10;2,5;Einlass;
5664,538;0,00152;10;2,5;Einlass;
5665,539;0,00152;10;2,5;Einlass;
5666,54;0,00152;10;2,5;Einlass;
5667,541;0,00153;10;2,5;Einlass;
5668,543;0,00153;10;2,5;Einlass;
5669,544;0,00153;10;2,5;Einlass;
5670,544;0,00152;10;2,5;Einlass;
5671,546;0,00153;10;2,5;Einlass;
5672,547;0,00154;10;2,5;Einlass;
5673,548;0,00155;10;2,5;Einlass;
5674,55;0,00154;10;2,5;Einlass;
5675,55;0,00153;10;2,5;Einlass;
5676,551;0,00153;10;2,5;Einlass;
5677,551;0,00154;10;2,5;Einlass;
5678,552;0,00154;10;2,5;Einlass;
5679,552;0,00153;10;2,5;Einlass;
5680,553;0,00152;10;2,5;Einlass;
5681,553;0,00152;10;2,5;Einlass;
5682,555;0,00152;10;2,5;Einlass;
5683,555;0,00152;10;2,5;Einlass;
5684,556;0,00152;10;2,5;Einlass;
5685,556;0,00152;10;2,5;Einlass;
5686,556;0,00152;10;2,5;Einlass;
5687,557;0,00152;10;2,5;Einlass;
5688,557;0,00152;10;2,5;Einlass;
5689,558;0,00153;10;2,5;Einlass;
5690,558;0,00152;10;2,5;Einlass;
5691,558;0,00152;10;2,5;Einlass;
5692,559;0,00152;10;2,5;Einlass;
5693,559;0,00154;10;2,5;Einlass;
5694,56;0,00153;10;2,5;Einlass;
5695,56;0,00152;10;2,5;Einlass;
5696,561;0,00152;10;2,5;Einlass;
5697,563;0,00152;10;2,5;Einlass;
5698,563;0,00152;10;2,5;Einlass;
5699,564;0,00152;10;2,5;Einlass;
5700,564;0,00152;10;2,5;Einlass;
5701,565;0,00152;10;2,5;Einlass;
5702,567;0,00153;10;2,5;Einlass;
5703,568;0,00154;10;2,5;Einlass;
5704,569;0,00153;10;2,5;Einlass;
5705,57;0,00152;10;2,5;Einlass;
